TOTAL_VALUE,LOT_SQFT,YR_BUILT,LIVING_AREA,FLOORS,ROOMS,BEDROOMS,FULL_BATH,HALF_BATH,KITCHEN,FIREPLACE,REMODEL
523.4,11264,1865,2816,2,10,5,2,0,1,1,None
457.3,6375,1885,1901,2,8,4,2,1,1,1,Recent
366,5100,1915,1654,2,8,3,1,1,1,1,None
499.3,6871,1955,2215,2,8,4,2,1,1,1,None
419.4,3423,1920,1930,2,7,4,1,1,1,1,Recent
396.1,6375,1890,1778,2,8,4,2,0,1,1,Recent
326.1,6252,1950,1120,1,5,3,1,0,1,1,None
407.8,4800,1915,1152,2,7,3,2,0,1,0,None
486.5,6250,1900,2770,2,8,4,1,1,1,0,None
358.8,6375,1890,1404,2,7,4,1,1,1,0,None
459,8342,1897,2768,2,7,4,1,1,1,0,None
574.7,8994,1900,3491,2,12,6,2,1,2,1,None
542.3,5720,1900,2654,2,10,4,1,2,1,1,None
392.5,6852,1891,1918,2,7,4,1,1,1,0,None
343.2,5193,1920,1350,2,6,3,1,1,1,1,None
334,3677,1950,1042,1,5,2,1,1,1,0,Recent
637.2,11384,1910,3329,2,10,6,3,0,1,0,Recent
273,4190,1923,1166,1,6,3,1,0,1,0,None
523.3,8102,1943,2050,2,9,5,2,1,1,1,Old
450.9,6948,1950,1986,2,8,3,1,1,1,1,None
377.1,6375,1885,1396,2,6,3,1,1,1,0,None
367.8,3450,1900,1866,2,9,3,1,1,1,0,None
295.1,4500,1894,1344,1,7,3,1,0,1,0,None
313.9,3600,1922,1295,1,7,4,2,0,1,0,None
343.1,5100,1915,1404,2,7,3,1,0,1,1,None
424.3,3600,1920,1815,2,7,5,1,1,1,1,None
460.8,6899,1955,2219,2,8,4,2,1,1,1,None
341.3,5193,1965,1464,2,7,4,1,1,1,1,None
380.8,6375,1890,1645,2,7,4,1,1,1,0,None
345.7,6245,1950,1200,1,5,3,1,0,1,1,None
382.1,6204,1930,1308,2,7,3,1,0,1,1,Old
349.7,4847,1915,1152,2,6,3,1,0,1,0,Old
301.2,4880,1925,1042,1,6,3,2,0,1,0,None
311.8,4000,1930,1436,1,6,2,1,0,1,0,None
396.8,6375,1910,1408,2,7,4,2,0,1,0,Recent
462.6,5720,1900,2304,2,10,4,1,1,1,2,Old
353.1,4966,1967,1666,2,8,4,1,1,1,2,None
573.4,11200,1910,2544,2,10,4,1,1,1,0,None
322.6,4150,1925,1632,1,6,2,1,0,1,0,None
468.2,6042,1960,1581,2,7,4,1,1,1,1,None
300.3,3600,1928,1295,1,7,3,1,1,1,0,None
571.2,13420,1929,2402,1.5,9,3,2,0,1,1,None
483.5,5048,1920,2166,2,8,4,2,1,1,0,Recent
406.5,5100,1915,1392,2,7,3,1,1,1,1,Recent
424.3,6873,1900,1799,2,10,6,2,1,1,0,Recent
324.6,6039,1955,1075,1,6,3,1,0,1,0,Recent
381.2,5000,1920,1724,1.5,8,3,2,0,1,1,None
364.1,5037,1930,1755,2.5,7,3,2,1,1,1,None
443.3,8492,1900,2680,2,10,5,1,1,1,1,None
370.6,6375,1890,1584,2,7,4,1,0,1,0,None
379.3,6375,1909,1580,2,6,3,1,0,1,0,None
332.7,4903,1930,1152,2,6,3,1,0,1,0,None
410.7,6748,1955,1690,2,8,4,1,1,1,1,None
462.4,6925,1960,1578,2,7,4,1,1,1,1,Recent
336.4,6237,1920,1383,1,5,2,1,0,1,0,None
325.9,4110,1932,1632,1,6,3,1,0,1,0,Old
272.8,3600,1934,925,1,5,2,1,0,1,0,None
563.9,10000,1921,2040,2,7,3,1,1,1,1,None
438.7,4317,1915,1917,2,8,5,2,0,1,0,Recent
507.9,6996,1885,2192,2,8,4,2,1,1,0,Recent
384.4,7950,1954,1975,1.5,9,4,1,1,1,0,Old
334.6,4985,1930,1462,1,8,3,2,0,1,0,None
323.3,3553,1928,1418,1.5,6,3,1,1,1,1,Old
350.8,5265,1915,1392,2,7,3,1,0,1,1,Recent
559,5532,1892,2525,2.5,9,5,4,1,1,1,Recent
486,6645,1900,1714,2,6,3,1,0,1,2,None
451.7,7700,1910,1920,2,10,4,1,1,1,1,None
359.1,4976,1920,1487,2,8,4,1,1,1,0,None
391.9,6375,1899,2075,2,7,3,1,1,1,0,None
413.4,6271,1929,1600,2,7,3,1,1,1,1,Old
304.4,5546,1920,1210,1,6,3,1,0,1,1,None
326,6230,1928,925,1,5,2,1,0,1,0,None
319.2,4133,1915,1310,1,6,3,1,0,1,1,None
290,4960,1927,1152,2,6,3,1,0,1,0,None
508.9,6916,1960,2040,2,9,5,1,1,1,1,None
386.4,6375,1929,1781,2,8,5,2,0,1,0,None
417.1,6285,1975,1720,2,7,3,2,0,1,1,None
541.4,7213,1900,3031,2,11,7,1,1,1,1,None
374.4,5676,1920,1618,2,8,4,2,0,1,0,None
689.3,7000,1848,3446,2,12,5,3,0,1,2,None
418.5,6272,1920,1860,2,8,4,1,1,1,1,Recent
246.5,4060,1958,635,1,4,1,1,0,1,0,None
455.2,5556,1920,2572,2,9,2,1,1,1,1,None
373.7,4400,1940,1736,2,9,3,1,1,1,1,None
526.6,7766,1890,2578,2,10,5,1,1,1,1,None
521,6000,1910,2445,2,10,4,1,1,1,0,Recent
430.8,3600,1915,1629,2,8,4,2,1,1,0,None
424.9,5000,1956,1876,2,6,4,2,1,1,1,None
428.7,6000,1990,1711,2,9,3,1,1,1,1,None
362.7,6375,1956,1539,1.5,6,3,2,0,1,1,None
314.4,6222,1920,1190,1,5,2,1,0,1,0,None
531.9,7589,1925,2100,2,8,4,1,1,1,1,None
566.2,8500,1910,2698,2,10,5,2,1,1,1,None
338.8,5629,1915,1152,2,6,3,1,0,1,0,None
397.7,6733,1960,1918,1.5,6,3,1,1,1,1,None
302.5,4500,1955,1422,1,7,4,1,0,1,1,None
373.7,6375,1900,1458,2,6,3,1,1,1,0,None
351.2,6009,1929,2128,2,7,3,2,0,1,1,None
307.3,3600,1940,1295,1,4,1,1,1,1,0,None
349.6,5000,1930,1462,1,7,4,1,1,1,1,None
692,7105,1988,3270,2,10,5,4,1,1,1,Recent
409.4,4672,1900,2272,2,9,5,1,1,1,1,None
338.1,3900,1915,1248,2,7,2,1,1,1,1,None
380.3,6375,1920,1699,1.5,7,3,1,1,1,0,None
407.9,4910,1920,1328,2,8,3,1,1,1,1,None
296.1,5370,1950,816,1,6,3,1,1,1,1,None
354.3,4988,1934,1280,2,5,2,1,1,1,1,Recent
304.8,5025,1960,1075,1,6,3,1,1,1,1,None
302,7005,1955,1108,1,5,2,1,0,1,1,Old
350.2,4502,1915,1383,1,7,4,2,0,1,1,None
771,27408,1914,3050,2,12,4,3,0,1,0,Recent
297.5,4000,1925,1295,1,7,3,1,0,1,0,None
272.1,4500,1953,1016,1,5,2,1,0,1,1,None
361.8,6097,1925,1404,2,6,3,1,0,1,1,None
438.1,10800,1900,1560,2,6,3,1,1,1,1,None
333.2,5000,1923,1269,1.5,6,3,1,1,1,0,None
634.3,12075,1939,2239,1.5,8,3,2,1,1,1,None
396.8,6785,1960,1538,1.5,6,3,2,0,1,1,None
602.7,8536,1930,2584,2,9,4,1,2,1,1,None
316.8,3900,1915,1152,2,6,3,1,0,1,1,None
328.9,4000,1934,1318,2,6,3,1,1,1,1,None
365.5,4983,1929,1600,2,6,3,1,1,1,1,None
559.9,5483,1915,3074,2,8,4,2,0,1,1,None
362.3,4960,1908,1476,2,6,3,1,0,1,0,None
398.5,5000,1920,1758,2,7,3,1,1,1,1,None
485.2,6400,1939,1968,2,9,4,1,1,1,1,None
351.2,5725,1930,1428,1.5,6,3,1,0,1,0,None
337.6,5000,1953,1075,1,6,2,1,0,1,1,None
671.4,6410,1920,2981,2,8,4,3,1,1,1,None
328.6,4000,1910,1318,2,6,3,1,1,1,1,None
715,12189,1950,2388,2,7,4,1,1,1,1,Recent
329.7,6000,1924,1363,1,6,3,1,0,1,1,None
367.1,5060,1954,1504,2,7,4,1,1,1,1,None
404,6510,1910,1404,2,6,2,2,0,1,1,None
378.4,4767,1904,1563,2,7,3,1,0,1,0,None
322,4868,1955,1306,1.5,7,4,1,1,1,1,None
333.3,3760,1915,1295,1,7,4,1,1,1,1,None
358.3,6375,1955,1142,1,6,3,2,0,1,1,None
353.3,5090,1956,1225,2,6,3,1,1,1,0,Recent
511.6,6240,1915,2317,2,10,4,3,0,1,1,None
560.7,10658,1880,3209,2,9,5,2,1,1,1,None
402.3,6083,1930,1792,2,8,3,1,1,1,0,Old
332.5,5241,1931,1352,2,6,3,1,0,1,0,None
295.8,3375,1920,1194,1,6,2,1,0,1,0,None
360.3,6310,1930,1582,2,7,3,1,1,1,1,None
482.3,11324,1940,1981,2,10,5,1,1,1,1,Old
335,4000,1910,1318,2,5,3,1,1,1,1,None
357.9,5190,1915,1496,2,7,3,1,1,1,1,None
413.2,5200,1923,1881,2,6,3,1,1,1,1,None
360.3,4891,1907,1562,2,8,5,2,0,1,0,None
251.9,3874,1920,900,1,5,2,1,0,1,0,Old
378.9,4632,1910,1711,2,7,4,1,1,1,0,None
298.8,4835,1955,1134,1,6,2,1,1,1,1,None
289.5,5000,1930,995,1,5,2,1,0,1,0,None
480.3,5146,1900,2395,2,7,3,1,2,1,0,None
354.4,6950,1925,1248,2,7,3,1,1,1,1,None
458.4,6065,1890,2248,2,9,3,1,1,1,0,Old
360.9,5182,1933,1526,1.5,8,3,1,1,1,1,None
344.5,3375,1920,1367,1,7,3,1,0,1,0,Recent
346.4,4307,1929,1352,2,6,2,1,0,1,0,Old
327.1,4000,1929,1318,2,6,3,1,0,1,0,None
327.1,6076,1930,1104,2,6,3,1,0,1,0,Old
603.3,8102,1910,2964,2,9,4,1,1,1,1,Recent
558.6,6400,1930,1969,2,8,4,1,1,1,1,None
358,9040,1955,1220,1,6,3,1,0,1,1,None
482,4720,1920,2572,2,9,5,1,1,1,0,None
341.3,5230,1910,1329,2,8,3,1,0,1,1,None
417.4,4960,1927,1625,2,7,3,1,0,1,1,None
372.7,4792,1932,1551,2,8,3,1,0,1,1,None
349.3,5792,1890,2032,2,12,3,2,0,1,0,None
314.4,4914,1930,1295,1,5,2,1,0,1,0,None
343.4,5000,1956,1306,1.5,7,3,1,1,1,1,None
431.5,5403,1920,2074,2.5,7,4,1,1,1,1,None
268.3,4000,1962,660,1,4,2,1,0,1,1,None
317.1,5443,1920,1352,2,6,3,1,0,1,0,None
349.5,4000,1925,1295,1,7,2,2,0,1,1,Recent
416.6,4800,1920,1536,2,6,3,1,1,1,1,None
526.3,8000,1922,2467,2,8,4,2,0,1,1,None
371.9,7515,1960,1265,1.5,6,3,2,0,1,1,None
483.4,4800,1928,1997,2,8,4,1,1,1,1,None
366.5,5325,1909,1356,2,6,3,1,1,1,0,Recent
522.5,5294,1910,2500,2.5,9,4,1,1,1,0,Old
468.3,5145,1890,2817,2,8,4,1,0,1,1,Recent
412.2,7090,1987,1836,2,8,3,1,1,1,1,None
358.2,6325,1950,1306,1.5,6,3,1,1,1,0,None
343.8,5199,1920,1412,2,7,3,1,1,1,1,None
453.6,5000,1910,2951,2,13,4,2,0,1,0,None
426.5,5000,1949,1734,2,6,3,2,0,1,0,Old
323.6,4637,1920,1400,1,7,4,1,0,1,0,None
302.2,4958,1930,925,1,5,2,1,0,1,1,Recent
472.9,7199,1893,2588,2,10,5,1,1,1,0,None
310,4000,1925,1260,1,5,2,1,1,1,1,None
741.1,9615,1885,2916,2,8,5,1,1,1,1,None
368.4,5000,1930,1371,1,7,2,1,1,1,0,None
419.8,5339,1925,1940,2,6,3,1,1,1,0,None
394.7,4687,1953,1274,2,6,3,1,1,1,1,None
350.6,5320,1910,1556,2,8,4,1,0,1,0,None
402.6,4700,1928,1490,2,6,3,1,0,1,1,None
400.3,7442,1927,1800,2,7,4,1,1,1,1,None
298.4,5268,1953,1014,1,5,3,1,1,1,1,None
366,7485,1950,1265,1.5,6,2,2,0,1,1,None
306.5,4638,1920,1394,1,6,2,1,0,1,0,None
348,3928,1989,1484,2,6,3,2,1,1,1,None
730.5,29509,1895,3164,2,7,2,1,0,1,2,None
337.5,5000,1956,1224,1.5,7,3,1,1,1,1,Recent
526.6,8107,1920,2503,2,8,3,2,1,1,1,Old
381.1,7490,1987,1960,2,7,3,1,1,1,1,None
590.2,8562,1904,3085,2,11,5,3,2,1,4,None
295.3,5570,1960,925,1,5,3,1,0,1,1,Recent
537.6,8796,1915,1765,2,7,3,1,1,1,1,Recent
326.2,5370,1914,1160,2,6,3,1,0,1,0,None
336.4,5000,1930,1335,2,6,3,1,0,1,1,None
292.8,4917,1920,921,1,5,2,1,0,1,0,None
352.3,4593,1915,1653,2,7,3,1,0,1,0,None
471.2,6221,1900,2115,2,9,5,2,1,1,1,None
410.6,7462,1955,1530,2,6,3,1,1,1,1,None
600.1,9637,1938,2333,2,11,5,1,1,1,1,None
510,7534,1900,2341,2,7,4,1,1,1,0,None
367.7,5610,1960,1274,2,6,3,1,1,1,1,None
279,4359,1920,950,1,5,2,1,0,1,0,None
373.4,5000,1930,1450,1.5,6,2,1,1,1,1,None
279.5,4045,1924,898,1.5,5,2,1,0,1,0,Old
398.6,4776,1900,1849,2,9,4,1,1,1,0,None
463.1,5679,1928,1850,2,6,3,2,0,1,0,Old
460.5,6865,1961,1759,1.5,9,5,2,1,1,2,None
468.8,8840,1890,2500,2,11,4,2,1,1,1,Old
399.5,9030,1987,1904,2,8,3,1,1,1,1,None
370.1,5330,1910,1392,2,7,4,1,1,1,1,None
598.9,7830,1915,2468,2,7,3,2,1,1,1,None
714.1,6930,1874,2884,2,10,6,3,1,1,2,Recent
610.5,11272,1910,2554,2,9,5,1,1,1,1,None
333.9,4352,1910,1615,1.5,8,3,2,0,1,0,None
527,4745,1945,2160,2,7,3,2,2,1,0,Recent
343.7,6049,1953,1373,1.5,6,3,1,1,1,1,Old
405,7448,1950,1431,1,7,3,2,0,1,0,None
570.2,8562,1920,3436,2.5,11,6,2,1,1,3,Old
334.2,5577,1955,1474,1,6,3,1,1,1,1,None
317.6,6214,1930,925,1,5,2,1,0,1,0,None
512.6,7514,1910,2369,2,7,4,1,1,1,1,None
659.8,7535,1890,2442,2,8,4,2,1,1,1,Old
342.3,5490,1915,1274,2,6,3,1,1,1,0,None
286.8,4091,1925,1277,1,5,2,1,0,1,0,None
712.9,15638,1895,3615,2,10,6,1,1,1,2,None
338.2,5000,1933,1310,1,8,3,1,1,1,1,None
344,4620,1960,1274,2,6,3,1,1,1,1,Recent
273.8,5502,1939,900,1,5,2,1,0,1,0,None
256.8,3300,1920,714,2,4,2,1,0,1,0,None
332.3,5820,1910,1392,2,7,3,1,0,1,0,Old
412,9740,1987,1904,2,7,3,2,0,1,1,None
629.8,7723,1920,2873,2.5,8,3,3,0,1,2,Old
404.8,5366,1948,1723,1.5,8,3,2,1,1,2,Recent
459.1,10040,1915,1532,2,7,4,1,1,1,1,None
385.7,5000,1962,1470,2,9,4,1,1,1,2,None
790.3,11965,1915,2592,2,10,6,3,1,1,1,None
261.1,4007,1920,900,1,5,2,1,0,1,1,None
298.6,5610,1915,1540,1.5,7,3,1,0,1,0,None
646.6,7830,1910,3201,2,9,5,3,0,1,2,Recent
599.2,7496,1920,2677,2.5,13,4,2,2,1,1,None
396.9,5082,1900,2000,2,7,4,1,1,1,0,Recent
384.1,6237,1928,1573,1.5,7,4,2,0,1,0,Recent
324.2,5000,1930,1383,1,5,2,1,0,1,1,None
368.4,3706,1940,1368,2,6,3,2,0,1,1,None
275.5,4718,1930,900,1,5,2,1,0,1,1,Old
543.1,14400,1945,2027,2,7,3,2,1,1,1,None
393.3,5138,1955,1661,1.5,7,4,1,1,1,1,None
799.7,16924,1880,3628,2,9,6,2,1,1,0,None
493.3,7615,1959,1659,2,9,3,2,1,1,1,None
388,3923,1965,1482,2,7,3,2,0,1,1,Recent
320.8,4166,1946,1420,1,6,3,2,0,1,1,None
663.3,8289,1920,3414,2.5,11,3,2,1,1,1,Old
270,4204,1938,1050,1,6,2,1,0,1,0,None
294.6,5550,1932,909,1,5,2,1,0,1,1,None
371.6,5000,1940,1620,2,7,3,1,1,1,1,None
375,4312,1893,2188,2,7,4,1,0,1,0,Old
285.9,7943,1920,1152,1,8,3,1,1,1,0,None
350.4,4970,1935,1281,2,8,4,2,0,1,1,None
648.3,7150,1884,3270,2.5,10,6,2,1,1,2,Recent
290.7,4718,1926,1080,1,5,2,1,0,1,1,None
334.2,7100,1920,1306,2,6,3,1,1,1,1,None
338.4,5000,1948,1175,2,6,3,1,0,1,1,None
551,7723,1900,3269,2.5,9,4,2,1,1,0,None
319.7,3554,1962,1258,1,7,3,2,0,1,1,None
331.3,3416,1920,1378,1,6,3,1,1,1,0,None
498.1,8545,1899,2368,2,9,4,2,1,1,2,None
328.7,4166,1926,1125,1,5,2,1,0,1,1,Old
293.1,3322,1960,1272,2,6,3,1,1,1,1,None
273.2,4626,1945,1042,1,6,2,1,0,1,0,None
564.7,6905,1910,2175,2,7,4,1,1,1,1,None
351,5000,1930,1316,2,7,3,1,0,1,1,None
381.9,3795,1896,2320,2,7,4,1,0,1,1,Old
266.4,4000,1954,988,1,5,3,1,0,1,1,None
309.6,5420,1920,1090,1,6,2,1,0,1,0,Old
523,8665,1920,2416,2,9,4,1,2,1,2,Old
555.9,5161,1925,2482,2.5,9,4,2,1,1,2,Recent
394.8,5000,1924,1816,2,6,3,1,1,1,1,Old
325.3,3350,1930,1615,1.5,6,3,1,1,1,1,None
331.8,5010,1915,1330,1,5,2,1,0,1,1,None
331.8,4166,1940,1497,1.5,7,3,2,0,1,1,None
447.4,7508,1958,2095,1,7,3,2,0,1,1,None
426,3355,1896,2230,2,7,4,3,1,1,0,Old
335.5,5000,1940,1300,2,6,3,1,0,1,0,None
731.7,22983,1890,3568,2,10,5,2,0,1,2,None
344.4,7200,1920,1306,1.5,6,2,1,0,1,1,None
269.1,3495,1920,912,1,5,2,1,0,1,0,None
724.5,21953,1895,4196,2.5,10,5,1,1,1,2,None
615.8,7615,1909,3392,2,9,4,1,2,1,1,None
522.4,7991,1910,2285,2,8,5,2,1,1,1,None
458.6,9600,1896,2078,2,7,3,2,1,1,0,Old
333.7,3911,1937,1430,2,8,3,1,0,1,1,None
348.2,5250,1920,1328,2,8,3,1,0,1,1,None
610.9,8605,1890,3091,2,9,6,2,1,1,2,None
328.9,3284,1930,1372,2,8,3,1,0,1,0,None
289.7,4760,1946,880,1,4,2,1,0,1,0,Old
345.5,5470,1915,1352,1,5,2,1,0,1,1,None
338.9,5000,1928,1260,1,6,2,1,1,1,0,Old
345.4,5160,1915,1513,1,6,2,1,0,1,1,None
419.4,4400,1902,2680,2.5,9,6,1,1,1,2,None
422.3,5000,1948,1825,2,8,4,1,1,1,1,Recent
621.5,7137,1910,2496,2,10,4,2,1,1,2,None
413.9,3850,1910,2497,2.5,7,3,2,1,1,2,Recent
338.9,3926,1920,1464,2,6,3,1,0,1,0,None
391.4,3852,1931,1855,2,9,3,1,1,1,1,Recent
363.7,8000,1949,1334,2,6,3,1,1,1,1,None
314.1,5000,1925,1167,1,6,2,1,0,1,0,None
693.1,7177,1900,3510,2,11,5,2,1,1,4,Recent
323.2,4430,1934,1436,1,7,4,2,0,1,0,None
352.9,6334,1900,1346,1.5,7,3,1,0,1,1,Old
354.2,5000,1938,1344,2,6,3,1,1,1,1,None
322.8,4300,1934,1333,1.5,6,3,1,1,1,1,None
323.3,3802,1953,1123,1,6,3,1,1,1,1,None
385.7,5420,1915,1739,2,9,3,3,0,1,1,Recent
420.2,5200,1915,1615,1.5,6,3,2,0,1,1,Recent
322.5,4932,1940,1075,1,6,3,1,1,1,0,Recent
301.7,2730,1964,1222,2,6,3,1,1,1,1,None
350.3,3200,1944,1232,2,7,3,1,1,1,1,None
695.6,7508,1910,3652,2.5,10,5,1,1,1,0,None
800.5,10835,1895,3649,2,9,4,2,1,1,1,Old
411,5387,1920,1932,2,11,4,1,1,1,1,Recent
321.4,4000,1927,1281,2,7,3,1,0,1,1,None
330.3,3200,1964,1408,1.5,5,3,2,0,1,1,None
730.9,22956,1900,2909,2.5,11,6,3,1,1,0,Recent
299.9,4645,1960,1165,1,6,3,1,1,1,2,None
284.5,2952,1930,1452,2,6,3,1,0,1,1,None
331.7,5724,1960,1321,1,6,3,2,0,1,1,None
300.5,4300,1924,1333,1.5,6,2,1,1,1,1,Old
546.6,4709,1920,2293,2,8,5,1,2,1,0,Old
345.2,5771,1932,1344,2,6,3,1,1,1,1,None
521.8,9840,1890,2716,2,10,6,1,1,1,1,None
297.2,3200,1920,1383,1,5,3,1,0,1,0,None
462.6,12482,1915,1635,1.5,7,2,2,0,1,1,Old
578.6,10450,1900,2416,2,10,5,2,0,1,1,Old
336.6,5370,1915,945,1,5,2,1,0,1,1,None
522.3,7313,1964,2067,2,8,4,2,1,1,1,Recent
345,4000,1936,1360,2,7,3,1,0,1,0,None
501.4,3678,1926,2157,2,9,6,2,1,1,1,Recent
281.7,5180,1915,988,1,5,2,1,0,1,0,None
350.8,5000,1965,1488,2,7,4,1,1,1,1,None
417.7,7400,1950,1665,2,7,4,1,1,1,1,None
470.3,7100,1900,1590,2,7,3,2,0,1,0,Old
339.6,3185,1940,1758,2,7,4,1,1,1,0,None
399.6,4300,1932,1448,2,6,3,1,1,1,1,Old
519.5,5716,1900,2419,2,7,4,1,1,1,1,None
706.3,8180,1905,2987,2,8,4,2,0,1,1,None
458.4,5521,1950,2054,2,7,2,1,1,1,0,None
336.9,3772,1930,1394,2,6,3,1,0,1,0,None
331.3,4000,1908,1492,2,6,3,1,1,1,0,None
433.6,6883,1890,1841,2,7,3,2,0,1,1,None
284.5,4750,1927,1016,1,5,2,1,0,1,1,None
357.3,3938,1900,1739,2,7,3,1,0,1,1,None
272.1,4845,1960,988,1,5,3,1,0,1,2,None
290.8,4300,1930,1228,1,6,3,1,0,1,1,Old
322,5320,1934,1383,1,5,2,1,0,1,0,None
334.1,5140,1915,1383,1,5,2,1,0,1,0,None
281.1,4430,1920,960,1,5,2,1,0,1,0,None
354.7,5000,1924,1348,2,6,3,1,1,1,0,None
303.4,4300,1930,1352,2,6,3,1,0,1,0,Old
465.2,10956,1942,1868,1.5,8,4,2,1,1,1,None
534.9,7051,1960,1919,2,9,4,2,1,1,2,Recent
313.2,5732,1940,1306,1.5,6,3,1,0,1,1,None
559.6,9350,1899,2966,2.5,9,6,1,1,1,2,Recent
401.3,7507,1938,1568,2,6,3,1,1,1,1,None
466.7,7900,1928,1784,2,7,3,1,1,1,0,Old
750.595,7000,1890,3443,2,11,5,2,1,2,3,Recent
438.8,9960,1860,2418,2,8,5,1,0,1,1,None
339.2,3555,1970,1372,2,6,3,1,1,1,1,None
460.4,11122,1941,1944,2,8,4,2,1,1,1,None
280.6,4000,1929,1050,1,5,2,1,0,1,0,None
341.3,4000,1935,1376,2,6,3,1,0,1,0,None
306.3,4300,1930,1318,1.5,6,3,1,1,1,1,None
522.1,6840,1910,2459,2,8,5,1,1,1,1,Old
296.5,4250,1930,1180,1,7,4,1,0,1,0,Old
342,5330,1929,1383,1,6,2,2,0,1,0,Old
339,5000,1928,1401,1,5,2,1,0,1,0,Recent
376.6,5270,1909,1383,1,7,4,2,0,1,0,None
517.5,7860,1970,1982,1,6,3,1,1,1,2,None
530.8,8153,1902,2854,2,9,5,2,0,1,2,Recent
387.7,3926,1940,2014,2,8,3,1,1,1,1,Recent
496.7,15654,1920,2474,2,10,5,2,0,1,1,None
317.9,3772,1910,1684,2,8,3,1,1,1,0,None
292,5487,1956,988,1,5,3,1,0,1,2,None
328.6,7940,1955,1284,1,5,2,1,0,1,1,None
483.5,4781,1921,1915,2,8,4,1,1,1,1,None
270.5,4000,1928,1026,1,5,2,1,0,1,0,None
483.5,4000,1987,2142,2,7,3,1,1,1,1,None
293.9,4000,1940,864,1,5,2,1,0,1,0,None
520.6,8250,1910,2988,2,10,5,2,0,1,1,None
323.1,4300,1960,1235,1,6,4,1,1,1,1,None
335.8,5000,1954,1040,1,5,3,1,0,1,1,Recent
472.1,6810,1953,1764,2,7,4,2,1,1,1,Recent
536.8,7381,1880,3241,2.5,10,5,2,0,1,2,None
275.1,4250,1930,960,1,5,2,1,0,1,1,None
400.9,5235,1920,2118,2,9,4,2,0,1,1,Old
463.5,6980,1900,2432,2,7,4,1,1,1,0,None
295.2,3690,1940,1150,1,6,2,1,1,1,1,None
373.1,4990,1930,1658,1.5,6,3,1,0,1,0,Recent
407.4,4830,1915,2066,1.5,10,4,2,0,1,0,None
458.8,11757,1935,1752,2,7,3,1,1,1,1,Old
355.4,3651,1931,1664,2,8,3,2,1,1,1,None
309.4,5660,1930,1126,1,5,2,1,0,1,0,None
311,4000,1920,1310,1,5,2,1,0,1,0,Recent
303.8,4000,1912,1608,2,6,3,1,0,1,1,None
619.2,8130,1898,2635,2.5,10,4,2,1,1,1,Recent
509.3,7818,1907,3166,2.5,9,3,2,1,1,1,Recent
351.5,3653,1925,1963,2,9,3,1,1,1,1,None
377.2,4470,1926,1912,2,9,4,1,2,1,0,None
333.3,4300,1940,1573,1.5,6,3,1,1,1,1,None
936,20560,1901,4106,2,9,4,3,1,1,2,None
610,8143,1892,3084,2,11,5,1,1,1,2,Recent
288.6,4250,1930,1044,1,5,2,1,0,1,1,None
288.3,4000,1930,912,1,5,2,1,1,1,0,None
331.2,4000,1957,1306,1.5,6,3,1,1,1,0,None
442.4,5000,1930,1814,2.5,8,4,2,1,1,1,Recent
246.1,5000,1922,954,1,5,2,1,0,1,0,None
285.3,4000,1914,1330,1,6,3,2,0,1,0,None
324.5,5020,1930,1330,1,7,4,1,1,1,0,None
705,18696,1900,4381,2.5,12,5,3,1,1,1,None
500.3,8800,1889,2154,2,8,4,1,1,1,1,Recent
370.1,3816,1931,1588,1,9,4,2,0,1,1,None
350,4602,1910,1544,2,6,3,1,1,1,1,Old
315.9,4550,1929,1462,1,6,2,1,0,1,1,None
387.8,9516,1949,1162,1,6,3,1,1,1,1,None
315.5,4000,1935,1334,2,6,3,1,0,1,1,None
418.8,5000,1934,1903,2,8,3,1,2,1,0,None
490.4,5846,1920,2359,2,8,5,2,2,2,1,None
529.6,9500,1902,2932,2.5,10,4,1,1,1,0,None
405,8643,1925,1589,2,7,3,1,1,1,1,None
449.9,4000,1920,1824,2,8,4,2,0,1,0,Recent
563.7,10883,1894,2758,2,9,5,1,1,1,1,None
285.2,5000,1920,912,1,5,2,1,0,1,0,None
317,4000,1928,1121,1.5,6,3,1,0,1,0,None
644.2,11761,1890,3510,2,10,5,2,0,1,3,None
408.6,8000,1940,1758,2,8,4,1,1,1,1,Old
528.4,17410,1920,2243,2,12,6,3,1,1,2,None
292.1,4250,1957,1137,1,6,3,1,0,1,1,Old
594,12026,1967,2695,2,9,5,1,2,1,2,None
279.2,4770,1915,950,1,6,2,1,0,1,0,None
750.6,9795,1870,3116,2,11,7,1,1,1,0,Recent
496,5500,1910,2317,2.5,10,5,1,1,1,1,None
380.9,4440,1924,1856,2,7,4,1,1,1,0,None
476.1,3620,1932,3058,2,11,5,2,2,1,1,Recent
562.8,9018,1900,2718,2,14,5,3,0,1,1,Recent
555.6,5846,1910,2478,2,9,6,2,0,1,1,Recent
363.1,4500,1930,1490,1,7,2,1,0,1,0,None
357.3,5000,1930,1624,2,7,3,1,1,1,1,None
620.3,10250,1910,2649,2,9,5,1,2,1,2,None
291.8,4000,1965,1032,1,6,4,2,0,1,0,None
460.5,9500,1890,1732,2,8,3,1,1,1,0,Old
348.2,4850,1930,1680,1.5,7,2,2,0,1,1,None
439.1,8637,1933,2304,2,7,3,1,0,1,1,None
400.2,4000,1925,1392,2,7,3,2,0,1,0,Recent
331.2,5540,1931,1669,1.5,7,3,1,1,1,1,None
324,3416,1930,1344,2,8,4,1,1,1,0,None
